"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
1,"debt_consolidation",0.1531,409.08,10.81985828,22.51,667,3878.958333,32470,87.5,3,0,0,0,14726.88,9303.34855854537,5423.53144145463
1,"credit_card",0.0894,508.35,11.73606902,13.16,772,7320,78059,28.3,0,0,0,0,18300.6,13995.4719645301,4305.12803546993
1,"credit_card",0.1183,497.01,10.34817337,13.04,727,6359.958333,16566,43,0,0,0,0,17892.36,12546.9022958245,5345.45770417551
1,"all_other",0.16,105.48,9.998797732,6.71,697,3929.958333,2196,99.8,0,0,0,1,3797.28,2349.69379803762,1447.58620196238
1,"debt_consolidation",0.0774,218.54,10.76848499,17.81,752,4770,7125,34.4,1,0,0,0,7867.44,6237.20848189907,1630.23151810093
1,"debt_consolidation",0.1218,290.55,10.27518903,20.31,702,2950,5830,36.9,0,0,0,0,10459.8,7258.25424641715,3201.54575358285
1,"debt_consolidation",0.1461,689.51,11.73606902,14.19,687,9930,31076,79.7,0,0,0,0,24822.36,16013.7040674566,8808.65593254339
1,"debt_consolidation",0.1148,659.37,11.18266986,11.37,747,7380,26967,63,0,0,0,0,23737.32,16821.3429393056,6915.97706069439
1,"all_other",0.0859,113.8,10.59663473,10.32,727,3809.958333,3376,49.3,0,2,0,0,4096.8,3166.11783978654,930.682160213458
1,"debt_consolidation",0.1461,172.38,11.46163217,0.25,697,3300,521,57.9,0,1,0,1,6205.68,4003.48407876343,2202.19592123657
1,"debt_consolidation",0.1426,54.89,10.77895629,16.15,667,2670,1587,41.8,2,0,0,0,1976.04,1288.26305494633,687.776945053668
1,"all_other",0.1148,138.47,11.08214255,11.11,722,4380,4351,76.3,0,0,0,0,4984.92,3532.54069309439,1452.37930690561
1,"debt_consolidation",0.1392,160.45,10.22194128,21.6,667,5550,2960,82.2,0,0,1,0,5776.2,3804.35334085614,1971.84665914386
1,"small_business",0.1392,211.65,10.65725935,24.04,747,4110,665,10.6,3,0,0,0,7619.4,5018.33209468496,2601.06790531504
1,"major_purchase",0.0774,218.54,12.10071213,4.31,787,8730,205,0.6,3,0,0,0,7867.44,6237.20848189907,1630.23151810093
1,"major_purchase",0.0894,381.26,11.51292546,11.27,747,4649.958333,23270,41,1,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"debt_consolidation",0.1531,226.3,10.59913161,23.64,672,3419.958333,17512,90.3,0,0,0,0,8146.8,5146.54292265282,3000.25707734718
1,"home_improvement",0.1253,502,11.28978191,0.13,802,7102,9,0.1,0,0,0,0,18072,12409.5182525202,5662.48174747981
1,"all_other",0.1218,499.5,11.41861479,0.01,782,2789.958333,6321,12.3,4,0,0,1,17982,12478.0519569278,5503.94804307223
1,"all_other",0.074,86.97,8.987196821,15.15,752,2190,2146,20.2,0,0,0,0,3130.92,2507.60193250267,623.318067497329
1,"debt_consolidation",0.1218,499.5,11.26968124,18.26,717,7320,32207,61.7,3,0,0,0,17982,12478.0519569278,5503.94804307223
1,"home_improvement",0.1322,338.01,10.37349118,3.6,777,1800,0,0.04,0,0,0,0,12168.36,8184.47559971653,3983.88440028347
1,"small_business",0.1704,713.49,12.13598274,12.5,702,6510,21048,58.1,0,0,0,1,25685.64,15405.6154239735,10280.0245760265
1,"home_improvement",0.1426,229.85,10.34817337,10.08,677,4860,6007,34.1,0,1,0,0,8274.6,5394.55753651693,2880.04246348307
1,"all_other",0.1357,169.85,10.83036208,14.75,687,3899.958333,0,0,0,1,0,0,6114.6,4069.74097157114,2044.85902842886
1,"debt_consolidation",0.1253,522.08,11.35035948,9.05,717,1770,5760,22.5,0,0,0,1,18794.88,12905.898982621,5888.981017379
1,"credit_card",0.16,467.6,10.59350484,4.6,667,1709.958333,11086,79.2,0,0,0,0,16833.6,10416.3521043079,6417.24789569215
1,"debt_consolidation",0.1392,682.74,11.28603741,17.09,697,4684,26379,79.9,0,0,0,0,24578.64,16188.1221560369,8390.51784396311
1,"debt_consolidation",0.1253,167.34,9.903687533,11.04,707,1739.958333,6361,34.7,0,0,0,0,6024.24,4136.67088521261,1887.56911478739
1,"home_improvement",0.1253,401.6,11.21182037,8.29,707,8969.958333,4358,46.4,2,0,0,0,14457.6,9927.61460201616,4529.98539798384
1,"all_other",0.0774,191.22,11.23056255,12.86,757,6029.958333,5583,12.5,1,0,0,0,6883.92,5457.48607078219,1426.43392921781
1,"home_improvement",0.1148,659.37,12.4292162,6.89,762,5729.958333,18068,42.7,1,0,0,0,23737.32,16821.3429393056,6915.97706069439
1,"all_other",0.1253,669.33,11.72803684,1.61,772,3449.958333,2757,0,4,0,0,1,24095.88,16545.941936174,7549.93806382602
1,"debt_consolidation",0.0894,190.63,11.00209984,22.48,742,5190,7056,27.9,4,0,0,0,6862.68,5248.26757273211,1614.41242726789
1,"educational",0.1114,164.02,10.30895266,14.48,762,2940,135,1.8,0,0,0,0,5904.72,4227.25155413115,1677.46844586885
1,"all_other",0.1183,231.94,11.08214255,23.39,712,2940,14425,41.9,1,0,0,0,8349.84,5855.27156092138,2494.56843907862
1,"debt_consolidation",0.0894,317.72,12.10071213,4.33,742,4259.958333,1341,12.1,3,0,0,1,11437.92,8747.20439179796,2690.71560820204
1,"debt_consolidation",0.167,619.5,11.03488966,22.06,672,4649.958333,24971,61.4,1,0,0,0,22302,13513.3266873077,8788.67331269228
1,"debt_consolidation",0.1114,295.24,11.1844214,9.87,732,4020,23255,45.1,3,0,0,0,10628.64,7609.15588856042,3019.48411143958
1,"credit_card",0.1148,395.63,10.81977828,13.87,727,3839.958333,15684,42.4,2,0,0,0,14242.68,10093.0098534624,4149.67014653764
1,"debt_consolidation",0.1565,524.8,12.68354829,15.58,672,10200,17057,82.4,1,0,0,0,18892.8,11813.9483518899,7078.8516481101
1,"debt_consolidation",0.1422,219.42,10.59663473,0.57,687,1860,899,13.2,1,0,0,1,7899.12,5155.94986219833,2743.17013780167
1,"debt_consolidation",0.1426,543.75,10.81977828,22.66,682,2369.958333,16643,63.8,3,0,0,0,19575,12761.7605415753,6813.2394584247
1,"debt_consolidation",0.0894,317.72,11.03488966,13.28,747,5550,7107,20,2,0,0,0,11437.92,8747.20439179796,2690.71560820204
1,"home_improvement",0.1218,399.6,10.6214249,5.24,712,1899,10117,36.3,2,0,0,0,14385.6,9982.44156554222,4403.15843445778
1,"debt_consolidation",0.1148,337.93,11.28978191,11.13,752,3600,7268,24.9,1,0,0,1,12165.48,8621.01160119439,3544.46839880561
1,"debt_consolidation",0.16,351.58,11.11016619,10.3,662,3059.958333,15735,87.8,1,1,0,0,12656.88,7831.86713608331,4825.01286391669
1,"debt_consolidation",0.16,140.63,11.1124479,14.61,677,4919.958333,1478,73.9,1,0,0,0,5062.68,3132.70230202911,1929.97769797089
1,"debt_consolidation",0.1843,363.7,11.35040654,12.51,667,2580,12337,96.4,0,0,0,0,13093.2,7532.24404581518,5560.95595418481
1,"home_improvement",0.0894,333.61,10.30895266,2.84,762,4380,3257,15.1,1,0,0,0,12009.96,9184.6747360812,2825.28526391881
1,"credit_card",0.1148,329.69,11.22524339,21.81,717,6749.958333,12443,42.6,3,0,1,0,11868.84,8410.79902582718,3458.04097417282
1,"debt_consolidation",0.1461,689.51,11.51292546,22.55,677,5699.958333,25920,36.8,0,2,0,0,24822.36,16013.7040674566,8808.65593254339
1,"educational",0.1148,118.69,9.903687533,3.6,722,1530,3475,21.6,2,0,0,0,4272.84,3027.92846727358,1244.91153272642
1,"major_purchase",0.1496,519.68,12.0552265,10.49,677,3364,2079,36.5,2,0,0,0,18708.48,11943.3769786345,6765.10302136549
1,"debt_consolidation",0.1322,676.02,11.56171563,24.89,707,5820,63861,65.1,0,0,0,1,24336.72,16368.9511994331,7967.76880056694
1,"small_business",0.1739,716.95,10.71441777,0.32,712,2729.958333,589,3.8,0,0,0,0,25810.2,15318.6304275238,10491.5695724762
1,"debt_consolidation",0.0894,381.26,11.73606902,8.85,757,5729.958333,22949,46.7,0,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"all_other",0.0894,381.26,11.60823564,7.3,807,4979.958333,1,0.1,0,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"credit_card",0.1183,662.68,11.35040654,24.27,737,5610,43878,66.6,3,0,0,1,23856.48,16729.2030610993,7127.27693890067
1,"debt_consolidation",0.1426,411.67,11.22524339,24.77,677,6180,16958,92.2,0,0,0,0,14820.12,9661.85556257527,5158.26443742473
1,"debt_consolidation",0.1461,189.62,11.27456675,8.04,672,1830,7841,94.5,1,0,0,0,6826.32,4403.87893615919,2422.44106384081
1,"all_other",0.0894,127.09,11.08214255,12.24,742,11190.95833,8782,38.3,4,0,0,1,4575.24,3498.93681906585,1076.30318093415
1,"credit_card",0.1114,160.74,10.89851552,24.38,712,3869.958333,10378,49.2,1,0,0,0,5786.64,4142.71683216096,1643.92316783904
1,"debt_consolidation",0.0774,124.88,10.4341158,15.6,772,5639.958333,866,2.4,1,0,0,0,4495.68,3564.11913251375,931.560867486246
1,"credit_card",0.0894,317.72,11.22524339,23.64,737,6900,39304,33.9,0,0,0,0,11437.92,8747.20439179796,2690.71560820204
1,"debt_consolidation",0.1148,659.37,10.81977828,23.52,747,11939.95833,24123,58.1,1,0,0,0,23737.32,16821.3429393056,6915.97706069439
1,"all_other",0.1392,143.38,9.852194258,23.05,682,1590,4483,83,1,0,0,0,5161.68,3399.61472117141,1762.06527882859
1,"small_business",0.1704,89.19,11.15247196,0,697,8370,0,0,0,1,0,0,3210.84,1925.78289767788,1285.05710232212
1,"educational",0.1322,67.61,8.29404964,6,697,1140,598,54.4,2,0,0,0,2433.96,1637.08882961106,796.871170388939
1,"credit_card",0.0859,309.78,10.77895629,13.5,757,4803,10216,20.9,0,0,0,0,11152.08,8618.6290369866,2533.4509630134
1,"credit_card",0.1218,249.75,11.28978191,9.04,742,6089.958333,7431,50.5,1,0,0,0,8991,6239.02597846389,2751.97402153611
1,"credit_card",0.1704,713.49,11.00209984,17.4,672,5190,23595,86.7,2,0,0,0,25685.64,15405.6154239735,10280.0245760265
1,"debt_consolidation",0.0859,442.55,11.03495418,11.11,802,6930,15647,11.3,2,0,0,0,15931.8,12312.5259226497,3619.27407735031
1,"credit_card",0.1287,588.59,11.69524702,14.98,712,2759.958333,10488,45,2,0,0,0,21189.24,14402.3805035018,6786.85949649817
1,"credit_card",0.0774,234.14,10.23995979,22.37,782,13049.95833,9800,17.7,0,0,0,0,8429.04,6682.43796994531,1746.60203005469
1,"all_other",0.0859,94.84,10.81985828,3.72,767,9989.958333,7074,28.3,0,0,0,0,3414.24,2638.61701164636,775.622988353641
1,"debt_consolidation",0.1218,283.05,11.30713055,6.8,707,7859.958333,58907,58.7,0,1,0,0,10189.8,7070.89610892574,3118.90389107426
1,"major_purchase",0.1183,132.54,11.00209984,8.44,707,5249.958333,8459,63.1,0,1,0,0,4771.44,3345.94159129309,1425.49840870691
1,"credit_card",0.1253,200.8,10.49127422,19,687,2880,7333,34.7,0,1,0,0,7228.8,4963.80730100808,2264.99269899192
1,"credit_card",0.1183,662.68,10.89673933,5,757,4230.958333,22872,66.9,0,0,0,0,23856.48,16729.2030610993,7127.27693890067
1,"home_improvement",0.1148,659.37,12.20607265,6.97,777,7829.958333,1719,2.8,2,0,0,0,23737.32,16821.3429393056,6915.97706069439
1,"debt_consolidation",0.1114,623.27,11.08846101,21.56,787,5460,3526,7.8,0,0,0,0,22437.72,16063.4012690118,6374.31873098817
1,"all_other",0.0774,249.75,10.81977828,12.58,782,9692.958333,4071,8.7,1,0,0,0,8991,7127.95286150953,1863.04713849047
1,"debt_consolidation",0.1392,648.61,11.35040654,12.9,692,7140.958333,7541,82,2,0,0,0,23349.96,15378.8820218928,7971.0779781072
1,"small_business",0.1704,249.72,10.59663473,6.9,702,4320,5035,76,1,1,0,1,8989.92,5391.93301051823,3597.98698948177
1,"debt_consolidation",0.1357,679.37,11.1844214,23.22,702,7980,46881,62.9,1,0,0,0,24457.32,16278.245062445,8179.07493755498
1,"debt_consolidation",0.1183,430.75,10.54006438,16.25,772,2250,3495,26.3,0,0,0,0,15507,10874.183947861,4632.81605213899
1,"all_other",0.0894,111.21,10.23995979,1.71,727,2099.958333,2697,69.2,1,0,0,0,4003.56,3061.74178651596,941.818213484039
1,"debt_consolidation",0.1322,676.02,11.19674789,20.31,707,7529.958333,67342,58.6,0,0,0,0,24336.72,16368.9511994331,7967.76880056694
1,"major_purchase",0.1496,207.87,10.59663473,8.49,662,4043,2998,19.1,0,0,0,1,7483.32,4777.30482710275,2706.01517289725
1,"home_improvement",0.1148,494.53,11.91839057,6.42,732,4830,10818,50.8,0,0,0,0,17803.08,12616.0709825664,5187.00901743361
1,"debt_consolidation",0.0894,460.69,11.49272276,17.2,762,5108,5564,20.7,0,0,0,0,16584.84,12683.3362434137,3901.5037565863
1,"debt_consolidation",0.1357,169.85,11.03488966,17.79,707,3921.958333,6283,55.6,3,0,0,0,6114.6,4069.74097157114,2044.85902842886
1,"credit_card",0.1114,262.43,10.91508846,18.89,722,5639.958333,36269,41.6,1,1,0,0,9447.48,6763.55094104766,2683.92905895234
1,"credit_card",0.1148,435.19,10.6501755,13.79,747,5970,36646,32.5,0,0,0,0,15666.84,11102.234305104,4564.60569489602
1,"home_improvement",0.1148,164.85,11.56171563,15.55,707,3059.958333,29097,79.7,1,0,0,0,5934.6,4205.52706908796,1729.07293091204
1,"small_business",0.1704,214.05,10.81977828,9.96,682,1890,8599,91.6,0,0,0,0,7705.8,4621.749402937,3084.050597063
1,"debt_consolidation",0.1253,481.92,11.22524339,9.66,712,4714,16916,78.7,0,0,0,0,17349.12,11913.1375224194,5435.98247758061
1,"educational",0.1496,242.52,10.75790288,21.8,672,3179.958333,6699,64.9,1,2,0,0,8730.72,5573.63720916418,3157.08279083582
1,"all_other",0.1114,472.38,11.08214255,15.82,742,3960,8799,34.5,2,1,0,0,17005.68,12174.5463305723,4831.13366942768
1,"debt_consolidation",0.1531,278.53,11.48246626,13.32,662,5309.958333,6637,61.8,0,0,0,0,10027.08,6334.36411951609,3692.71588048391
1,"all_other",0.0859,110.64,10.96819829,19.74,732,3038,17929,37,2,0,0,0,3983.04,3078.20103509651,904.838964903488
1,"all_other",0.1114,65.61,10.51867319,17.51,707,5250,22624,65.4,0,1,0,0,2361.96,1690.95216721464,671.007832785364
1,"debt_consolidation",0.1426,343.06,11.12726298,15.63,682,5039.958333,876,25,1,0,0,0,12350.16,8051.58541865346,4298.57458134654
1,"debt_consolidation",0.1461,344.76,10.30895266,11.36,672,2429.958333,10544,57,1,2,0,0,12411.36,8006.96815752685,4404.39184247315
1,"credit_card",0.1183,149.11,10.93310697,15.39,707,4350,4624,17.6,0,0,0,0,5367.96,3764.24740212549,1603.71259787451
1,"all_other",0.1253,83.67,10.96812932,16.41,682,5759.958333,22107,80.1,3,0,0,0,3012.12,2068.3354426063,943.784557393696
1,"all_other",0.0859,189.67,10.89673933,11.98,742,3929.958333,10275,43.9,0,0,0,0,6828.12,5276.95580555636,1551.16419444364
1,"major_purchase",0.1287,302.7,11.11382009,15.85,692,3209.958333,22002,81.2,3,0,0,0,10897.2,7406.85464994309,3490.34535005691
1,"all_other",0.0774,218.54,10.30895266,8.28,777,8490,0,0,0,0,0,0,7867.44,6237.20848189907,1630.23151810093
1,"debt_consolidation",0.1322,304.21,11.41751528,9.81,692,6839.958333,19262,85.6,1,1,0,0,10951.56,7366.05225345335,3585.50774654665
1,"debt_consolidation",0.1913,220.33,11.13093271,16.81,662,1500,7843,98,1,0,0,0,7931.88,4468.21983432821,3463.66016567179
1,"debt_consolidation",0.1148,494.53,11.65268741,22.88,737,14009.95833,50282,10.9,0,0,0,0,17803.08,12616.0709825664,5187.00901743361
1,"all_other",0.0894,270.06,10.83958091,14.26,737,2729.958333,9304,49.8,2,0,0,0,9722.16,7435.0686706816,2287.0913293184
1,"small_business",0.1322,84.51,11.40756495,1.31,787,5399.958333,18373,0,0,0,0,0,3042.36,2046.30050274265,996.059497257347
1,"home_improvement",0.1183,397.61,11.42118511,6.67,747,8070,11107,42.6,4,0,0,0,14313.96,10037.5723261962,4276.38767380379
1,"debt_consolidation",0.1635,628.86,11.35040654,19.23,667,3630,20300,78.7,1,0,0,0,22638.96,13862.2915540329,8776.66844596707
1,"debt_consolidation",0.1148,290.13,10.51856508,10.12,722,5699.958333,13884,38.7,0,0,0,0,10444.68,7401.57457418557,3043.10542581443
1,"credit_card",0.1704,713.49,12.10071213,10.9,677,4860,51497,90.3,2,0,1,0,25685.64,15405.6154239735,10280.0245760265
1,"debt_consolidation",0.1218,333,11.53272809,13.96,747,5132,30932,41,4,0,0,0,11988,8318.70130461852,3669.29869538148
1,"debt_consolidation",0.1461,51.72,10.77895629,7.25,667,3780,3820,93.2,2,1,0,0,1861.92,1201.18457218729,660.735427812714
1,"credit_card",0.1392,54.62,11.1844214,17.65,667,3960,40106,80.4,0,0,0,0,1966.32,1295.06874090098,671.25125909902
1,"major_purchase",0.1461,689.51,11.65268741,1.82,767,5821,1,0,2,0,0,0,24822.36,16013.7040674566,8808.65593254339
1,"debt_consolidation",0.0859,221.28,10.59663473,6.87,747,3240,7136,21.3,2,0,0,0,7966.08,6156.40207019302,1809.67792980698
1,"debt_consolidation",0.1287,322.88,11.65268741,24.56,692,4919.958333,49128,61.4,1,1,0,0,11623.68,7900.6449599393,3723.0350400607
1,"all_other",0.0859,214.16,11.66137995,0.89,807,6900,1890,2.3,0,0,0,0,7709.76,5958.31104190409,1751.44895809591
1,"debt_consolidation",0.1253,133.87,10.91508846,3.01,702,2970,3888,74.8,0,0,0,0,4819.32,3309.28726785832,1510.03273214168
1,"debt_consolidation",0.0894,317.72,11.66992921,7.88,737,4680,27400,44.1,1,0,0,0,11437.92,8747.20439179796,2690.71560820204
1,"debt_consolidation",0.0774,312.19,10.51867319,16.02,772,5070,15520,52.6,0,0,0,0,11238.84,8910.01242776641,2328.82757223359
1,"debt_consolidation",0.1426,686.12,11.28983191,21.19,692,10469.95833,11035,43.1,2,1,0,0,24700.32,16103.1708373069,8597.14916269307
1,"small_business",0.1392,273.1,10.53828582,5.88,772,3360,2195,24.1,2,0,0,1,9831.6,6475.3437045049,3356.2562954951
1,"debt_consolidation",0.167,710.03,11.40756495,21.8,697,6359.958333,39926,78.3,0,0,0,0,25561.08,15488.0828858581,10072.9971141419
1,"all_other",0.0894,76.26,10.03407712,17.06,772,6390.958333,8043,29.2,0,0,0,0,2745.36,2099.52727847952,645.832721520482
1,"all_other",0.1322,169.01,10.58405595,1.12,682,3990,1536,15.8,1,0,0,0,6084.36,4092.35886840061,1992.00113159939
1,"credit_card",0.1148,150.84,9.740968623,18.14,732,2880,10934,65.5,0,0,0,0,5430.24,3848.11466849395,1582.12533150605
1,"small_business",0.1426,343.06,11.45635511,11.63,742,11549.95833,63567,70.2,3,0,0,0,12350.16,8051.58541865346,4298.57458134654
1,"home_improvement",0.1635,158.99,11.22524339,12.94,667,3390,2453,94.3,1,1,0,0,5723.64,3504.70014657586,2218.93985342414
1,"credit_card",0.074,186.36,11.60823564,12.86,787,9484,63621,13.2,0,0,0,0,6708.96,5373.30914270666,1335.65085729335
1,"debt_consolidation",0.1183,662.68,11.76756768,16.51,732,5699.958333,23727,31.3,0,0,0,0,23856.48,16729.2030610993,7127.27693890067
1,"debt_consolidation",0.0894,381.26,10.94425884,7.42,757,3509.958333,7141,24.3,0,0,0,0,13725.36,10496.5351454642,3228.82485453579
1,"credit_card",0.0859,316.11,11.3736634,2.62,752,3602,10045,33.4,1,0,0,0,11379.96,8794.74086410302,2585.21913589698
1,"debt_consolidation",0.1253,441.76,10.74926998,7.98,712,7229.958333,10683,70.3,1,0,0,0,15903.36,10920.3760622178,4982.98393778223
1,"debt_consolidation",0.1253,401.6,11.00209984,19.32,717,3600,14855,82.1,1,0,0,1,14457.6,9927.61460201616,4529.98539798384
1,"debt_consolidation",0.1287,538.14,10.858999,12.48,712,4320,15499,74.9,0,0,0,0,19373.04,13167.9047285113,6205.13527148868
1,"home_improvement",0.0894,285.95,10.89673933,9.38,742,7529.958333,59968,74.6,1,0,0,0,10294.2,7872.53901496483,2421.66098503517
1,"debt_consolidation",0.1183,530.15,10.62609644,10.75,727,3209.958333,16849,39.8,2,0,0,0,19085.4,13383.5139174893,5701.8860825107
1,"home_improvement",0.1357,679.37,11.51292546,18.81,747,3630,0,0,6,0,0,0,24457.32,16278.245062445,8179.07493755498
1,"debt_consolidation",0.1183,198.81,10.12647109,20.65,717,2373.958333,0,0,3,0,0,0,7157.16,5018.91238693963,2138.24761306037
1,"all_other",0.0774,62.44,10.83958091,6.45,752,3479.958333,0,0,3,0,0,0,2247.84,1782.05956625688,465.780433743123
1,"major_purchase",0.0774,308.29,10.91501573,9.01,782,7199.958333,9040,12.8,0,0,0,0,11098.44,8798.70505575485,2299.73494424515
1,"home_improvement",0.1183,119.29,11.70354582,15.14,702,7529.958333,25998,74.6,1,0,0,0,4294.44,3011.44841123701,1282.99158876299
1,"debt_consolidation",0.0894,349.49,10.66895539,11,742,8879.958333,2140,5.4,0,1,0,0,12581.64,9621.86976863109,2959.77023136891
1,"all_other",0.1531,233.27,10.22557105,3.78,667,3300,4200,56,1,0,0,0,8397.72,5305.05553498553,3092.66446501448
1,"debt_consolidation",0.1426,686.12,11.59819449,13.43,702,6449.958333,30497,93.8,0,0,1,1,24700.32,16103.1708373069,8597.14916269307
1,"debt_consolidation",0.1461,260.29,9.967588478,17.61,687,3209.958333,10948,96.9,0,0,0,0,9370.44,6045.17270484588,3325.26729515412
1,"all_other",0.1218,166.5,11.11988288,14.99,697,3874.958333,1461,23.2,1,1,1,0,5994,4159.35065230926,1834.64934769074
1,"home_improvement",0.1114,393.65,11.35040654,6.58,752,5880,0,0,0,0,0,0,14171.4,10145.4552754769,4025.94472452307
1,"all_other",0.0859,189.67,10.858999,21.6,732,3240,10813,14.9,2,0,0,0,6828.12,5276.95580555636,1551.16419444364
1,"debt_consolidation",0.1635,706.59,11.49516874,9.19,677,3600,12129,83.1,0,0,0,0,25437.24,15575.73480451,9861.50519549005
1,"credit_card",0.1392,163.86,10.93310697,8.78,702,3842.958333,4645,96.8,2,0,0,0,5898.96,3885.20622270294,2013.75377729706
1,"credit_card",0.1322,338.01,10.77895629,22.43,687,2190,5082,37.6,0,0,0,0,12168.36,8184.47559971653,3983.88440028347
1,"credit_card",0.0894,330.43,10.51867319,8.37,737,5190,24416,36.7,0,0,0,0,11895.48,9097.12560487788,2798.35439512212
1,"educational",0.1114,164.02,10.30895266,10.32,732,1530,2350,7.9,1,0,0,0,5904.72,4227.25155413115,1677.46844586885
1,"credit_card",0.1114,328.04,10.16600565,6.55,732,2580,9027,37.6,1,0,0,0,11809.44,8454.5031082623,3354.9368917377
1,"all_other",0.0894,311.37,11.22524339,2.85,762,4200.958333,8922,40.6,1,0,0,0,11209.32,8572.38144112467,2636.93855887533
1,"debt_consolidation",0.0894,266.89,10.91508846,6.52,737,2819.958333,7883,45.6,0,0,0,0,9608.04,7347.79485121162,2260.24514878837
1,"debt_consolidation",0.1114,368.22,10.88911776,8.89,732,3600,13243,68.2,2,0,0,0,13255.92,9490.0534523971,3765.86654760291
1,"credit_card",0.0859,347.72,10.16585182,16.06,767,7532.958333,12706,22.4,0,0,0,0,12517.92,9674.18712873969,2843.73287126031
1,"debt_consolidation",0.1148,131.88,10.71894086,21.48,742,3708,2529,11.7,1,0,0,0,4747.68,3364.42165527037,1383.25834472963
